=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
All Alt's
						CORE		SportsEdge		Exerplay		Brightview Landscape (GTI)		Tand		AstroTurf Corporation		Great Western Installations		The Monument Company						1	Exerplay	40880	40880	40880
						Contact Name:		Jason Lineberger		Braden Lee		Alan King		Mike Barney		Andew Danner		Jennifer Peterson		Jon Wayne Nielson						2
						Phone:		8003346057		7753889901		7253012331		7028894676		6024188067		7252335580		7025302303						3
						Email:		jason.lineberger@sportsedge.com		braden@exerplay.com		alan.king@brightview.com		mbarney@tandinc.com		andrew.danner@astroturf.com		jennifer@gwpark.com		jwn@buildmonuments.com						4
						PQ Status:																				5
						COMPLETE				COMPLETE										[X] PLANS/SPECS						6
																										7
		BASE PRICE TOTAL				0				40880										[X] P/S $273,122
																										8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0				40880										[X] P/S $273,122
		BASE PRICE & ALL ALTERNATES TOTAL				0				40880										[X] P/S $273,122
		BASE BID	Qty	Unit	$/Unit																				Specified Reason for Sheet not Being Used
		Field Equipment (INSTALL)													511400		21669.61		43605		273121.83
															SUPPLY & INSTALL		Football & Soccer				SCOPE ???
																	ONLY
																										Warranty:
		Football Equipment - INSTALLATION						O		√	40880	?						√
		Soccer Equipment - INSTALLATION						O		√	incl.	?						√									INSERT WARRANTY % HERE:
																										Warranty Currently in Estimate		0
																										Warranty Needed in Estimate		0
																											IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					Exerplay					Base Bid Price:	40880			Date:		Date:		Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 21 ===
						Running Track Surfacing										21				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		Elite Sports Builders		The Monument Company		Great Western Installations										1	Elite Sports Builders	450741	450741	450741
						Contact Name:		Troy Rudolph		Jon Wayne Nielson		Jennifer Peterson										2	The Monument Company	756154	756154	756154
						Phone:		6022885023		7025302303		7252335580										3
						Email:		troy@elitesportsbuilders.com		jwn@buildmonuments.com		jennifer@gwpark.com										4
						PQ Status:																5
								COMPLETE		COMPLETE		NO BID										6
																						7
		BASE PRICE TOTAL						450741		756154		NO BID
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						450741		756154		NO BID
		BASE PRICE & ALL ALTERNATES TOTAL						450741		756154		NO BID
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Running Track Surfacing					422210		434504		756154
																						Warranty:
		Surface Prep						√
	Descope	Paving Patching <1/2" 						√	incl. 300 SF														INSERT WARRANTY % HERE:
	Descope	Masking for curbs & Fencing						√	incl.
		Track Surfacing System
		Primer						√
		Rubber Surfacing						√	11mm base mat													Warranty Currently in Estimate		0
		Wear Coats						√														Warranty Needed in Estimate		0
		Lines & Markings						√	(tiered)
		Incl. Field Events & Running Track						√
	Descope	Confirm cost of Stencil for Lettering						+	*2136
																							IC
	SOW 030	Slot Drains						O
		Sales Tax						√
	Descope	A/E to clarify Level of Testing for Striping
	Descope	Travel cost						√
	Descope	OT for Friday & Saturday work (assumes 4/10s)						+	6237
	Descope	5-Year Warranty						+	24 mo Striping
	Descope	Provide product specs						+	Sobitan SC
		Lead time for sleeves
		Finish Protection						O	10000
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					422210
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
							56
	CORE Recommended Sub-Contractor:					Elite Sports Builders					Base Bid Price:	450741			Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 22 ===
						Synthetic Turf Sports Field														22				Bidder Results
																										Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		AstroTurf Corporation		CG&B Enterprises		Green Living Services		Tand		The Monument Company		Sprinturf		NDX						1	Tand	1008700	1008700	1008700
						Contact Name:		Andew Danner		Michelle Hall		Jessica Hernandez		Mike Barney		Jon Wayne Nielson		Dean Eschenbacher		Daryl Hanks						2	Sprinturf	1022155	1022155	1022155
						Phone:		6024188067		7025656564		7023678873		7028894676		7025302303		8438705474		7024387426					X	3	CG&B Enterprises	1139000	1139000	1139000
						Email:		andrew.danner@astroturf.com		m.hall@cgandbinc.com		jessica@greenlivingservices.com		mbarney@tandinc.com		jwn@buildmonuments.com		dean.eschenbacher@sprinturf.com		dhanks@dnxllc.com						4	Green Living Services	1277013	1277013	1277013
						PQ Status:																				5	The Monument Company	1281315	1281315	1281315
								COMPLETE		COMPLETE		COMPLETE		COMPLETE		COMPLETE		COMPLETE								6	AstroTurf Corporation	1643884	1643884	1643884
																										7
		BASE PRICE TOTAL						1643884		1139000		1277013		1008700		1281315		1022155									AstroTurf Corporation	1643884	1643884	1643884
																										8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						1643884		1139000		1277013		1008700		1281315		1022155									AstroTurf Corporation	1643884	1643884	1643884
		BASE PRICE & ALL ALTERNATES TOTAL						1643884		1139000		1277013		1008700		1281315		1022155
		BASE BID	Qty	Unit	$/Unit																				Specified Reason for Sheet not Being Used
		Synthetic Turf Sports Field					1016008.64		609151		1139000		1277013		799600		1281315		1022155
	ALT	Field French Drains						+	1034733	+	*126000															Warranty:
	ALT	SOW 019 Athletic Track & Field Equipment						+	*54852
	ALT	Turnkey Track (above Type II, by others)						+	*1851285																		INSERT WARRANTY % HERE:
	ALT	DELETE GeoLiner																+	*-18475							Warranty Currently in Estimate		0
	ALT	DELETE Field Leveling Sand & Drainage																+	*-342127
	ALT	DELETE Header Board																+	*14128
		Turf System						√	AstroTurf Rhino 46oz	√	Matrix Helix 46 oz	√	Shaw Legion Pro 2.0	√				√	Sprinturf Ultrablade 46 oz							Warranty Needed in Estimate		0
	Descope	Crusher fine base												+	209100			√	incl.
	Descope	Mobilization																√	incl. (4) mobs
	Descope	Price escalation																√	incl.
		Infill						√	New Brockfill/Sand Infill	√	Elia Renufill & Realfill	√	Coremax / Sand	√				√	New Brockfill/Sand Infill								IC
	Descope ALT	REJECTED VE #1 - Infill Material - SBR Rubber & Sand								-	*-40000
		N/A ---Buyout - Line Item Adjustment to make bottom line match Base GMP + Accepted Alternates Presented to Owner								+	*880
		Padding						√	Brockpad SP17	√	Soteria 20mm 	√	Enplast 780 Impact	√				√
	Descope ALT	VE Padding - TenCate MAXFLO+, 15mm								+	incl. w/Fill deduct
		Groomer						√	GreensGroomer 920SDE					√
		Turf Striping & Logo						√				√		√
	Descope	Color Match of Turf												√				√	incl.
		4" Leveling Base & Nailer (Type II or Chat)																			263480
	SOW 030	Radii Slot Drain System						O		O		O		O		O		O		O	*113870
	Descope ALT	Solid Field Color ILO Striped (RS-101)								+	no change for greens
	Descope ALT	Delete End Zone Colors & Lettering								+	*-36000
	Descope ALT	Delete Center Field Logo								+	*-14000
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					1016008.64
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					CG&B Enterprises					Base Bid Price:	1139000			Date:		Date:		Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 23 ===
						Fencing & Gates												23				Bidder Results
																								Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		All 5s Construction		Fencing Specialists		Golden Bay Fence Plus Iron Works		Red Star Fence		Tahoe Fence Co		Tiberti Fence Co						1	Tahoe Fence Co	240789	240789	240789
						Contact Name:		Bobby Jelone		Chris Steilen		Colebe Massie		Jelindo Tiberti		Chad Mellow		Ralph Kielminski						2	Tiberti Fence Co	313171	313171	313171
						Phone:		7025408489		7026443750		2098680423		7027337827		7758821063		7023827070						3	Fencing Specialists	378538.11	378538.11	378538.11
						Email:		bjelone@all5s.com		chris@fsilv.com		cmassie@goldenbayfence.com		jelindo@redstarfence.com		chad@tahoefence.com		ralphk@tiberti.com						4	Golden Bay Fence Plus Iron Works	388860	388860	388860
						PQ Status:																		5	Red Star Fence	426250	426250	426250
								COMPLETE		COMPLETE		COMPLETE		COMPLETE		COMPLETE		COMPLETE						6	All 5s Construction	451676	451676	451676
																								7
		BASE PRICE TOTAL						451676		378538.11		388860		426250		240789		313171							All 5s Construction	451676	451676	451676
																								8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						451676		378538.11		388860		426250		240789		313171							All 5s Construction	451676	451676	451676
		BASE PRICE & ALL ALTERNATES TOTAL						451676		378538.11		388860		426250		240789		313171
		BASE BID	Qty	Unit	$/Unit																		Specified Reason for Sheet not Being Used
		Fencing & Gates					151040		399056		355723.74		359360		*199500		215392		277984
	ALT	Fence at Abandoned ES - AD1.13						+	*36307	+	*5619.68	+	*28125	+	*17950	+	7659	+	*22381					Warranty:
	ALT	Fence at Abandoned ES - AD1.16						+	25640	+	10788.76	+	19500	+	13950	+	*4926	+	17872
	ALT	Fence at Propane Tank						+	26980	+	12025.61	+	10000	+	15300	+	13030	+	17315						INSERT WARRANTY % HERE:
	ALT	Temp Fencing (2800 LF)						+	*125000
	ALT	Salvage Fencing 'Where Able'						+	*-10815	+	*8908.58					+	*-20/LF	+	*-1800					Warranty Currently in Estimate		0
																								Warranty Needed in Estimate		0
	Descope	REVISED BASE BID VALUE												+	397000
																									IC
		Track Fencing & Gates														√
		Plaza Fencing & Gates														√
		Gate Hardware														√
	Descope	Gate 003 - 12'W  ILO 10'W														+	2708
	Descope	(4) Mobilizations														+	2000
	SOW 019	Discus Cage														O
		Footings														√
		Haul Spoils														√
		Hard Dig														√
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					1600
	In Base Price	Football Field, Track, Sports Lighting					96740
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					9700
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					Tahoe Fence Co					Base Bid Price:	240789			Date:		Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 24 ===
						Site Concrete										24				Bidder Results
						(SEE LINE #030)
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1	CORE	578560.7471337357	578560.7471337357	578560.7471337357
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				578560.7471337357
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				578560.7471337357
		BASE PRICE & ALL ALTERNATES TOTAL				578560.7471337357
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Site Concrete					578560.7471337357														(SEE LINE #030)
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					127412.77939180017
	In Base Price	Phase 2 - Field, Track, Concessions					451147.9677419355
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:					(SEE LINE #030)					Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 25 ===
						Site Masonry - N/A										25				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Site Masonry - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		0
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Rubber Pad + Turf Infill					0
	Not Accepted	ALT #2 - Delete SOG at Existing Bleachers					0
	Not Accepted	ALT #3 - Sealed Concrete ILO Epoxy Flooring					0
	Not Accepted	ALT #4 - Delete UG LV to HS					0
	Not Accepted	ALT #5 - OFOI Propane Tank at ES					0
	Not Accepted	ALT #6 - Stockpile Spoils Onsite					0
	Not Accepted	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES					0
	Not Accepted	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid					0
	Not Accepted	ALT #9 - Precision CMU ILO Painted  CMU					0
	Not Accepted	ALT #10 - Hard Dig as Allowance					0
	Not Accepted	ALT #11 - Delete Center Field Logo					0
	Not Accepted	ALT #12 - Delete Colored Turf & Lettering					0
	Not Accepted	ALT #13 - Add Soccer Goals (NIC)					0
	Not Accepted	ALT #14 - Delete (2) Flag Poles					0
	Not Accepted	ALT #15 - RTU ILO FCU					0
	Not Accepted	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)					0
	Not Accepted	ALT #17 - Replace Headwall w/Flared-End RCP					0
	Not Accepted	ALT #18 - Downsize Press Box					0
	Not Accepted	ALT #19 - Access Road - Leave As-Is					0
	Not Accepted	ALT #20 - Delete Existing ES Demo					0
	Not Accepted	ALT #21 - Delete Prefab Ticket Booth					0
	Not Accepted	ALT #22 - OH Door - Alternate Spec					0
	Not Accepted	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix					0
	Not Accepted	ALT #24 TBD					0
	Not Accepted	ALT #25 TBD					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-07-01 10:38:37.740000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 26 ===
						Site Metals										26				Bidder Results
						(SEE LINE #033)
